Latitude	Longitude	Prob (%)
35.0	-116.4	100.0
35.2	-116.4	90.25
35.4	-116.4	3.73
35.6	-116.4	14.42
35.8	-116.4	20.77
25.0	-116.2	17.73
25.2	-116.2	0.0
25.4	-116.2	0.0
25.6	-116.2	0.0
25.8	-116.2	0.0
26.0	-116.2	0.0
26.2	-116.2	0.0
26.4	-116.2	0.0
26.6	-116.2	0.0
26.8	-116.2	0.0
27.0	-116.2	0.0
27.2	-116.2	0.0
27.4	-116.2	0.0
27.6	-116.2	0.0
27.8	-116.2	0.0
28.0	-116.2	0.0
28.2	-116.2	0.0
28.4	-116.2	0.0
28.6	-116.2	0.0
28.8	-116.2	0.0
29.0	-116.2	0.0
29.2	-116.2	16.27
29.4	-116.2	29.94
29.6	-116.2	28.12
29.8	-116.2	2.62
30.0	-116.2	0.0
30.2	-116.2	0.0
30.4	-116.2	0.0
30.6	-116.2	0.14
30.8	-116.2	1.71
31.0	-116.2	1.85
31.2	-116.2	0.93
31.4	-116.2	0.01
31.6	-116.2	2.14
31.8	-116.2	23.7
32.0	-116.2	25.38
32.2	-116.2	95.39
32.4	-116.2	97.12
32.6	-116.2	69.92
32.8	-116.2	97.58
33.0	-116.2	99.67
33.2	-116.2	97.16
33.4	-116.2	99.87
33.6	-116.2	95.02
33.8	-116.2	99.99
34.0	-116.2	100.0
34.2	-116.2	100.0
34.4	-116.2	100.0
34.6	-116.2	100.0
34.8	-116.2	100.0
35.0	-116.2	99.98
35.2	-116.2	22.09
35.4	-116.2	0.0
35.6	-116.2	10.57
35.8	-116.2	24.99
25.0	-116.0	8.52
25.2	-116.0	0.0
25.4	-116.0	0.0
25.6	-116.0	0.0
25.8	-116.0	0.0
26.0	-116.0	0.0
26.2	-116.0	0.0
26.4	-116.0	0.0
26.6	-116.0	0.0
26.8	-116.0	0.0
27.0	-116.0	0.0
27.2	-116.0	0.0
27.4	-116.0	0.0
27.6	-116.0	0.0
27.8	-116.0	0.0
28.0	-116.0	0.0
28.2	-116.0	0.0
28.4	-116.0	0.0
28.6	-116.0	0.0
28.8	-116.0	0.0
29.0	-116.0	0.0
29.2	-116.0	8.5
29.4	-116.0	16.3
29.6	-116.0	15.22
29.8	-116.0	1.32
30.0	-116.0	0.0
30.2	-116.0	9.78
30.4	-116.0	18.64
30.6	-116.0	17.48
30.8	-116.0	2.37
31.0	-116.0	0.93
31.2	-116.0	2.81
31.4	-116.0	4.67
31.6	-116.0	5.85
31.8	-116.0	18.37
32.0	-116.0	19.41
32.2	-116.0	61.98
32.4	-116.0	73.82
32.6	-116.0	12.08
32.8	-116.0	100.0
33.0	-116.0	100.0
33.2	-116.0	99.98
33.4	-116.0	99.98
33.6	-116.0	80.48
33.8	-116.0	63.86
34.0	-116.0	99.67
34.2	-116.0	56.53
34.4	-116.0	60.36
34.6	-116.0	89.67
34.8	-116.0	29.87
35.0	-116.0	35.42
35.2	-116.0	0.0
35.4	-116.0	0.0
35.6	-116.0	0.0
35.8	-116.0	0.01
25.0	-115.8	7.0
25.2	-115.8	0.0
25.4	-115.8	0.0
25.6	-115.8	0.0
25.8	-115.8	0.0
26.0	-115.8	0.0
26.2	-115.8	0.0
26.4	-115.8	0.0
26.6	-115.8	0.0
26.8	-115.8	0.0
27.0	-115.8	0.0
27.2	-115.8	0.0
27.4	-115.8	0.0
27.6	-115.8	0.0
27.8	-115.8	0.0
28.0	-115.8	0.0
28.2	-115.8	0.0
28.4	-115.8	0.0
28.6	-115.8	0.0
28.8	-115.8	0.0
29.0	-115.8	0.0
29.2	-115.8	0.0
29.4	-115.8	0.0
29.6	-115.8	0.0
29.8	-115.8	0.0
30.0	-115.8	0.0
30.2	-115.8	18.61
30.4	-115.8	33.81
30.6	-115.8	31.8
30.8	-115.8	3.03
31.0	-115.8	0.0
31.2	-115.8	4.66
31.4	-115.8	9.11
31.6	-115.8	9.42
31.8	-115.8	12.66
32.0	-115.8	12.96
32.2	-115.8	98.25
32.4	-115.8	99.77
32.6	-115.8	99.6
32.8	-115.8	100.0
33.0	-115.8	100.0
33.2	-115.8	100.0
33.4	-115.8	100.0
33.6	-115.8	91.12
33.8	-115.8	9.33
34.0	-115.8	60.85
34.2	-115.8	8.56
34.4	-115.8	18.92
34.6	-115.8	2.32
34.8	-115.8	6.11
35.0	-115.8	0.0
35.2	-115.8	0.0
35.4	-115.8	0.0
35.6	-115.8	0.0
35.8	-115.8	0.87
25.0	-115.6	25.0
25.2	-115.6	0.0
25.4	-115.6	0.0
25.6	-115.6	0.0
25.8	-115.6	0.0
26.0	-115.6	0.0
26.2	-115.6	0.0
26.4	-115.6	0.0
26.6	-115.6	0.0
26.8	-115.6	0.0
27.0	-115.6	0.0
27.2	-115.6	1.41
27.4	-115.6	2.82
27.6	-115.6	2.84
27.8	-115.6	0.19
28.0	-115.6	0.2
28.2	-115.6	0.1
28.4	-115.6	0.0
28.6	-115.6	0.0
28.8	-115.6	0.0
29.0	-115.6	0.0
29.2	-115.6	0.0
29.4	-115.6	0.0
29.6	-115.6	0.0
29.8	-115.6	0.0
30.0	-115.6	0.0
30.2	-115.6	16.57
30.4	-115.6	30.43
30.6	-115.6	28.3
30.8	-115.6	3.03
31.0	-115.6	0.0
31.2	-115.6	4.1
31.4	-115.6	8.03
31.6	-115.6	8.34
31.8	-115.6	21.55
32.0	-115.6	21.89
32.2	-115.6	97.76
32.4	-115.6	99.44
32.6	-115.6	100.0
32.8	-115.6	100.0
33.0	-115.6	99.87
33.2	-115.6	100.0
33.4	-115.6	100.0
33.6	-115.6	93.68
33.8	-115.6	2.58
34.0	-115.6	44.85
34.2	-115.6	27.25
34.4	-115.6	12.67
34.6	-115.6	0.02
34.8	-115.6	0.0
35.0	-115.6	0.0
35.2	-115.6	0.0
35.4	-115.6	0.0
35.6	-115.6	0.0
35.8	-115.6	0.0
25.0	-115.4	7.98
25.2	-115.4	0.0
25.4	-115.4	0.0
25.6	-115.4	0.0
25.8	-115.4	0.0
26.0	-115.4	0.0
26.2	-115.4	0.0
26.4	-115.4	0.0
26.6	-115.4	0.0
26.8	-115.4	0.0
27.0	-115.4	0.0
27.2	-115.4	10.76
27.4	-115.4	20.39
27.6	-115.4	18.98
27.8	-115.4	3.25
28.0	-115.4	1.52
28.2	-115.4	0.76
28.4	-115.4	0.0
28.6	-115.4	0.0
28.8	-115.4	0.0
29.0	-115.4	0.0
29.2	-115.4	0.0
29.4	-115.4	0.0
29.6	-115.4	0.0
29.8	-115.4	0.01
30.0	-115.4	0.01
30.2	-115.4	2.44
30.4	-115.4	4.86
30.6	-115.4	4.89
30.8	-115.4	0.01
31.0	-115.4	0.01
31.2	-115.4	0.59
31.4	-115.4	1.19
31.6	-115.4	8.21
31.8	-115.4	55.78
32.0	-115.4	58.98
32.2	-115.4	99.93
32.4	-115.4	100.0
32.6	-115.4	100.0
32.8	-115.4	98.91
33.0	-115.4	98.62
33.2	-115.4	99.43
33.4	-115.4	99.03
33.6	-115.4	3.01
33.8	-115.4	0.0
34.0	-115.4	8.63
34.2	-115.4	0.04
34.4	-115.4	0.0
34.6	-115.4	0.0
34.8	-115.4	0.0
35.0	-115.4	0.0
35.2	-115.4	0.0
35.4	-115.4	0.0
35.6	-115.4	0.0
35.8	-115.4	0.0
25.0	-115.2	3.36
25.2	-115.2	0.0
25.4	-115.2	0.0
25.6	-115.2	0.0
25.8	-115.2	0.0
26.0	-115.2	0.0
26.2	-115.2	0.0
26.4	-115.2	0.0
26.6	-115.2	0.0
26.8	-115.2	0.0
27.0	-115.2	0.0
27.2	-115.2	12.02
27.4	-115.2	22.63
27.6	-115.2	21.28
27.8	-115.2	3.44
28.0	-115.2	1.71
28.2	-115.2	0.86
28.4	-115.2	0.0
28.6	-115.2	0.0
28.8	-115.2	0.0
29.0	-115.2	0.0
29.2	-115.2	0.0
29.4	-115.2	0.0
29.6	-115.2	0.0
29.8	-115.2	0.01
30.0	-115.2	0.01
30.2	-115.2	0.01
30.4	-115.2	0.01
30.6	-115.2	0.01
30.8	-115.2	0.01
31.0	-115.2	0.01
31.2	-115.2	0.01
31.4	-115.2	0.01
31.6	-115.2	7.12
31.8	-115.2	60.28
32.0	-115.2	63.19
32.2	-115.2	100.0
32.4	-115.2	100.0
32.6	-115.2	100.0
32.8	-115.2	99.56
33.0	-115.2	94.38
33.2	-115.2	0.0
33.4	-115.2	0.0
33.6	-115.2	0.0
33.8	-115.2	0.0
34.0	-115.2	0.0
34.2	-115.2	0.0
34.4	-115.2	0.0
34.6	-115.2	0.0
34.8	-115.2	8.06
35.0	-115.2	2.1
35.2	-115.2	0.0
35.4	-115.2	0.0
35.6	-115.2	0.0
35.8	-115.2	0.0
25.0	-115.0	6.79
25.2	-115.0	0.0
25.4	-115.0	0.0
25.6	-115.0	0.0
25.8	-115.0	0.0
26.0	-115.0	0.0
26.2	-115.0	0.0
26.4	-115.0	0.0
26.6	-115.0	0.0
26.8	-115.0	0.0
27.0	-115.0	0.0
27.2	-115.0	6.2
27.4	-115.0	12.04
27.6	-115.0	11.28
27.8	-115.0	1.74
28.0	-115.0	0.86
28.2	-115.0	8.14
28.4	-115.0	14.9
28.6	-115.0	13.9
28.8	-115.0	1.2
29.0	-115.0	0.0
29.2	-115.0	8.67
29.4	-115.0	16.62
29.6	-115.0	16.74
29.8	-115.0	17.82
30.0	-115.0	17.94
30.2	-115.0	9.88
30.4	-115.0	0.99
30.6	-115.0	0.92
30.8	-115.0	0.08
31.0	-115.0	0.01
31.2	-115.0	0.01
31.4	-115.0	0.01
31.6	-115.0	5.4
31.8	-115.0	50.0
32.0	-115.0	52.77
32.2	-115.0	100.0
32.4	-115.0	100.0
32.6	-115.0	99.93
32.8	-115.0	36.03
33.0	-115.0	0.0
33.2	-115.0	0.0
33.4	-115.0	0.0
33.6	-115.0	0.0
33.8	-115.0	0.0
34.0	-115.0	0.0
34.2	-115.0	0.0
34.4	-115.0	0.0
34.6	-115.0	0.0
34.8	-115.0	3.83
35.0	-115.0	0.02
35.2	-115.0	0.0
35.4	-115.0	0.0
35.6	-115.0	0.0
35.8	-115.0	0.0
25.0	-114.8	8.98
25.2	-114.8	0.0
25.4	-114.8	0.0
25.6	-114.8	0.0
25.8	-114.8	0.0
26.0	-114.8	0.0
26.2	-114.8	0.0
26.4	-114.8	0.0
26.6	-114.8	0.0
26.8	-114.8	0.0
27.0	-114.8	0.0
27.2	-114.8	0.0
27.4	-114.8	0.0
27.6	-114.8	0.0
27.8	-114.8	0.0
28.0	-114.8	0.0
28.2	-114.8	14.88
28.4	-114.8	27.59
28.6	-114.8	25.87
28.8	-114.8	2.38
29.0	-114.8	0.01
29.2	-114.8	16.59
29.4	-114.8	30.48
29.6	-114.8	30.68
29.8	-114.8	32.46
30.0	-114.8	32.66
30.2	-114.8	18.78
30.4	-114.8	1.96
30.6	-114.8	1.82
30.8	-114.8	0.16
31.0	-114.8	0.01
31.2	-114.8	0.01
31.4	-114.8	0.01
31.6	-114.8	3.64
31.8	-114.8	37.05
32.0	-114.8	39.41
32.2	-114.8	94.95
32.4	-114.8	70.95
32.6	-114.8	28.89
32.8	-114.8	12.28
33.0	-114.8	0.0
33.2	-114.8	0.0
33.4	-114.8	0.0
33.6	-114.8	0.0
33.8	-114.8	0.0
34.0	-114.8	0.0
34.2	-114.8	0.0
34.4	-114.8	0.0
34.6	-114.8	2.34
34.8	-114.8	8.95
35.0	-114.8	0.0
35.2	-114.8	0.0
35.4	-114.8	0.0
35.6	-114.8	0.0
35.8	-114.8	0.0
25.0	-114.6	4.79
25.2	-114.6	0.0
25.4	-114.6	0.0
25.6	-114.6	0.0
25.8	-114.6	0.0
26.0	-114.6	0.0
26.2	-114.6	0.0
26.4	-114.6	0.0
26.6	-114.6	0.0
26.8	-114.6	7.97
27.0	-114.6	8.02
27.2	-114.6	4.12
27.4	-114.6	0.0
27.6	-114.6	0.0
27.8	-114.6	0.0
28.0	-114.6	0.0
28.2	-114.6	13.3
28.4	-114.6	24.86
28.6	-114.6	23.07
28.8	-114.6	2.38
29.0	-114.6	0.01
29.2	-114.6	19.89
29.4	-114.6	35.91
29.6	-114.6	36.13
29.8	-114.6	29.39
30.0	-114.6	29.58
30.2	-114.6	16.93
30.4	-114.6	1.97
30.6	-114.6	1.88
30.8	-114.6	53.99
31.0	-114.6	54.21
31.2	-114.6	34.41
31.4	-114.6	5.56
31.6	-114.6	9.02
31.8	-114.6	37.04
32.0	-114.6	39.39
32.2	-114.6	90.77
32.4	-114.6	55.83
32.6	-114.6	37.68
32.8	-114.6	19.81
33.0	-114.6	0.0
33.2	-114.6	0.0
33.4	-114.6	0.0
33.6	-114.6	0.0
33.8	-114.6	0.0
34.0	-114.6	0.0
34.2	-114.6	0.0
34.4	-114.6	0.0
34.6	-114.6	0.02
34.8	-114.6	4.26
35.0	-114.6	0.0
35.2	-114.6	0.0
35.4	-114.6	0.0
35.6	-114.6	0.0
35.8	-114.6	0.0
25.0	-114.4	2.14
25.2	-114.4	0.0
25.4	-114.4	0.0
25.6	-114.4	0.0
25.8	-114.4	0.0
26.0	-114.4	0.0
26.2	-114.4	0.0
26.4	-114.4	0.0
26.6	-114.4	5.44
26.8	-114.4	46.02
27.0	-114.4	49.0
27.2	-114.4	28.61
27.4	-114.4	0.0
27.6	-114.4	0.0
27.8	-114.4	0.0
28.0	-114.4	0.0
28.2	-114.4	1.82
28.4	-114.4	3.63
28.6	-114.4	3.66
28.8	-114.4	0.01
29.0	-114.4	0.01
29.2	-114.4	38.53
29.4	-114.4	62.27
29.6	-114.4	59.31
29.8	-114.4	13.19
30.0	-114.4	6.27
30.2	-114.4	4.19
30.4	-114.4	2.04
30.6	-114.4	38.7
30.8	-114.4	99.4
31.0	-114.4	99.63
31.2	-114.4	95.04
31.4	-114.4	33.23
31.6	-114.4	33.44
31.8	-114.4	39.04
32.0	-114.4	39.27
32.2	-114.4	22.12
32.4	-114.4	11.75
32.6	-114.4	9.46
32.8	-114.4	0.01
33.0	-114.4	0.0
33.2	-114.4	0.0
33.4	-114.4	0.0
33.6	-114.4	0.0
33.8	-114.4	0.0
34.0	-114.4	0.0
34.2	-114.4	6.05
34.4	-114.4	0.03
34.6	-114.4	0.0
34.8	-114.4	0.0
35.0	-114.4	0.0
35.2	-114.4	0.0
35.4	-114.4	0.0
35.6	-114.4	0.0
35.8	-114.4	0.0
25.0	-114.2	0.0
25.2	-114.2	0.0
25.4	-114.2	0.0
25.6	-114.2	0.0
25.8	-114.2	0.0
26.0	-114.2	0.0
26.2	-114.2	0.0
26.4	-114.2	0.0
26.6	-114.2	5.44
26.8	-114.2	50.32
27.0	-114.2	53.08
27.2	-114.2	31.55
27.4	-114.2	0.0
27.6	-114.2	0.0
27.8	-114.2	0.0
28.0	-114.2	0.0
28.2	-114.2	0.01
28.4	-114.2	0.01
28.6	-114.2	0.01
28.8	-114.2	0.01
29.0	-114.2	0.01
29.2	-114.2	40.96
29.4	-114.2	65.21
29.6	-114.2	62.51
29.8	-114.2	9.25
30.0	-114.2	1.97
30.2	-114.2	2.01
30.4	-114.2	2.04
30.6	-114.2	38.73
30.8	-114.2	99.72
31.0	-114.2	99.83
31.2	-114.2	96.74
31.4	-114.2	36.94
31.6	-114.2	37.16
31.8	-114.2	39.03
32.0	-114.2	39.25
32.2	-114.2	22.1
32.4	-114.2	3.71
32.6	-114.2	3.98
32.8	-114.2	7.9
33.0	-114.2	0.0
33.2	-114.2	0.0
33.4	-114.2	0.0
33.6	-114.2	0.0
33.8	-114.2	0.0
34.0	-114.2	0.0
34.2	-114.2	12.87
34.4	-114.2	3.4
34.6	-114.2	0.0
34.8	-114.2	0.0
35.0	-114.2	0.0
35.2	-114.2	0.0
35.4	-114.2	0.0
35.6	-114.2	0.0
35.8	-114.2	0.0
25.0	-114.0	0.0
25.2	-114.0	0.0
25.4	-114.0	0.0
25.6	-114.0	0.0
25.8	-114.0	0.0
26.0	-114.0	0.0
26.2	-114.0	0.0
26.4	-114.0	0.0
26.6	-114.0	2.76
26.8	-114.0	29.51
27.0	-114.0	31.51
27.2	-114.0	17.27
27.4	-114.0	0.0
27.6	-114.0	0.0
27.8	-114.0	0.0
28.0	-114.0	0.0
28.2	-114.0	0.01
28.4	-114.0	0.01
28.6	-114.0	0.01
28.8	-114.0	0.02
29.0	-114.0	0.02
29.2	-114.0	40.84
29.4	-114.0	65.07
29.6	-114.0	62.39
29.8	-114.0	10.05
30.0	-114.0	2.95
30.2	-114.0	3.48
30.4	-114.0	4.01
30.6	-114.0	23.98
30.8	-114.0	94.81
31.0	-114.0	95.92
31.2	-114.0	82.15
31.4	-114.0	21.46
31.6	-114.0	21.53
31.8	-114.0	21.98
32.0	-114.0	22.06
32.2	-114.0	11.74
32.4	-114.0	0.0
32.6	-114.0	13.2
32.8	-114.0	19.3
33.0	-114.0	0.0
33.2	-114.0	0.0
33.4	-114.0	0.0
33.6	-114.0	0.0
33.8	-114.0	0.0
34.0	-114.0	0.0
34.2	-114.0	0.0
34.4	-114.0	0.0
34.6	-114.0	0.0
34.8	-114.0	0.0
35.0	-114.0	0.0
35.2	-114.0	0.0
35.4	-114.0	0.0
35.6	-114.0	0.0
35.8	-114.0	0.0
25.0	-113.8	0.0
25.2	-113.8	0.0
25.4	-113.8	0.0
25.6	-113.8	0.0
25.8	-113.8	0.0
26.0	-113.8	0.0
26.2	-113.8	0.0
26.4	-113.8	0.0
26.6	-113.8	0.0
26.8	-113.8	0.0
27.0	-113.8	0.0
27.2	-113.8	0.0
27.4	-113.8	0.0
27.6	-113.8	0.0
27.8	-113.8	0.0
28.0	-113.8	0.01
28.2	-113.8	0.01
28.4	-113.8	0.01
28.6	-113.8	0.02
28.8	-113.8	0.03
29.0	-113.8	0.03
29.2	-113.8	40.72
29.4	-113.8	64.92
29.6	-113.8	62.27
29.8	-113.8	10.85
30.0	-113.8	3.92
30.2	-113.8	4.94
30.4	-113.8	5.94
30.6	-113.8	5.68
30.8	-113.8	2.39
31.0	-113.8	2.11
31.2	-113.8	2.14
31.4	-113.8	2.18
31.6	-113.8	2.03
31.8	-113.8	0.17
32.0	-113.8	0.0
32.2	-113.8	0.0
32.4	-113.8	2.29
32.6	-113.8	8.97
32.8	-113.8	0.0
33.0	-113.8	0.0
33.2	-113.8	0.0
33.4	-113.8	0.0
33.6	-113.8	0.0
33.8	-113.8	0.0
34.0	-113.8	0.0
34.2	-113.8	0.0
34.4	-113.8	0.0
34.6	-113.8	0.0
34.8	-113.8	0.0
35.0	-113.8	8.7
35.2	-113.8	2.28
35.4	-113.8	0.0
35.6	-113.8	0.0
35.8	-113.8	0.0
25.0	-113.6	0.0
25.2	-113.6	1.11
25.4	-113.6	2.21
25.6	-113.6	2.23
25.8	-113.6	0.0
26.0	-113.6	0.0
26.2	-113.6	0.0
26.4	-113.6	0.0
26.6	-113.6	0.0
26.8	-113.6	0.0
27.0	-113.6	0.0
27.2	-113.6	0.0
27.4	-113.6	0.0
27.6	-113.6	0.0
27.8	-113.6	0.01
28.0	-113.6	0.01
28.2	-113.6	3.32
28.4	-113.6	6.57
28.6	-113.6	6.62
28.8	-113.6	0.26
29.0	-113.6	0.26
29.2	-113.6	40.67
29.4	-113.6	64.78
29.6	-113.6	62.12
29.8	-113.6	24.52
30.0	-113.6	18.75
30.2	-113.6	12.42
30.4	-113.6	5.48
30.6	-113.6	5.21
30.8	-113.6	2.14
31.0	-113.6	1.85
31.2	-113.6	1.88
31.4	-113.6	1.92
31.6	-113.6	1.76
31.8	-113.6	5.96
32.0	-113.6	5.86
32.2	-113.6	2.99
32.4	-113.6	0.01
32.6	-113.6	3.93
32.8	-113.6	0.0
33.0	-113.6	0.0
33.2	-113.6	0.0
33.4	-113.6	0.0
33.6	-113.6	0.0
33.8	-113.6	0.0
34.0	-113.6	0.0
34.2	-113.6	0.0
34.4	-113.6	0.0
34.6	-113.6	0.0
34.8	-113.6	0.0
35.0	-113.6	4.17
35.2	-113.6	0.02
35.4	-113.6	0.0
35.6	-113.6	0.0
35.8	-113.6	0.0
25.0	-113.4	0.0
25.2	-113.4	8.98
25.4	-113.4	17.17
25.6	-113.4	15.88
25.8	-113.4	1.56
26.0	-113.4	0.0
26.2	-113.4	0.0
26.4	-113.4	0.0
26.6	-113.4	0.0
26.8	-113.4	0.0
27.0	-113.4	0.0
27.2	-113.4	0.0
27.4	-113.4	0.0
27.6	-113.4	0.0
27.8	-113.4	0.01
28.0	-113.4	0.01
28.2	-113.4	23.07
28.4	-113.4	40.85
28.6	-113.4	38.32
28.8	-113.4	5.84
29.0	-113.4	1.74
29.2	-113.4	40.33
29.4	-113.4	63.84
29.6	-113.4	65.03
29.8	-113.4	71.19
30.0	-113.4	72.13
30.2	-113.4	47.92
30.4	-113.4	2.53
30.6	-113.4	2.39
30.8	-113.4	0.42
31.0	-113.4	0.27
31.2	-113.4	0.27
31.4	-113.4	0.28
31.6	-113.4	3.74
31.8	-113.4	31.83
32.0	-113.4	34.24
32.2	-113.4	18.93
32.4	-113.4	0.0
32.6	-113.4	0.0
32.8	-113.4	0.0
33.0	-113.4	0.0
33.2	-113.4	0.0
33.4	-113.4	0.0
33.6	-113.4	0.0
33.8	-113.4	0.0
34.0	-113.4	0.0
34.2	-113.4	0.0
34.4	-113.4	0.0
34.6	-113.4	0.0
34.8	-113.4	0.0
35.0	-113.4	0.0
35.2	-113.4	0.0
35.4	-113.4	0.0
35.6	-113.4	0.0
35.8	-113.4	0.0
25.0	-113.2	0.0
25.2	-113.2	9.99
25.4	-113.2	19.0
25.6	-113.2	17.75
25.8	-113.2	1.56
26.0	-113.2	0.0
26.2	-113.2	0.0
26.4	-113.2	0.0
26.6	-113.2	0.0
26.8	-113.2	0.0
27.0	-113.2	0.0
27.2	-113.2	0.0
27.4	-113.2	0.0
27.6	-113.2	0.0
27.8	-113.2	0.01
28.0	-113.2	0.01
28.2	-113.2	25.62
28.4	-113.2	44.73
28.6	-113.2	42.39
28.8	-113.2	6.05
29.0	-113.2	1.96
29.2	-113.2	40.28
29.4	-113.2	63.69
29.6	-113.2	64.88
29.8	-113.2	75.61
30.0	-113.2	76.43
30.2	-113.2	52.02
30.4	-113.2	2.05
30.6	-113.2	1.91
30.8	-113.2	0.16
31.0	-113.2	0.01
31.2	-113.2	0.01
31.4	-113.2	0.01
31.6	-113.2	3.48
31.8	-113.2	35.79
32.0	-113.2	38.09
32.2	-113.2	21.36
32.4	-113.2	0.0
32.6	-113.2	0.0
32.8	-113.2	0.0
33.0	-113.2	0.0
33.2	-113.2	0.0
33.4	-113.2	0.0
33.6	-113.2	0.0
33.8	-113.2	0.0
34.0	-113.2	0.0
34.2	-113.2	0.0
34.4	-113.2	0.0
34.6	-113.2	0.0
34.8	-113.2	0.0
35.0	-113.2	0.0
35.2	-113.2	0.0
35.4	-113.2	0.0
35.6	-113.2	0.0
35.8	-113.2	0.0
25.0	-113.0	0.0
25.2	-113.0	11.17
25.4	-113.0	10.0
25.6	-113.0	9.31
25.8	-113.0	0.78
26.0	-113.0	0.0
26.2	-113.0	0.0
26.4	-113.0	0.0
26.6	-113.0	0.0
26.8	-113.0	0.0
27.0	-113.0	0.0
27.2	-113.0	0.0
27.4	-113.0	0.01
27.6	-113.0	0.01
27.8	-113.0	0.01
28.0	-113.0	0.01
28.2	-113.0	25.57
28.4	-113.0	44.66
28.6	-113.0	44.21
28.8	-113.0	38.05
29.0	-113.0	37.53
29.2	-113.0	55.6
29.4	-113.0	68.48
29.6	-113.0	67.94
29.8	-113.0	60.06
30.0	-113.0	59.35
30.2	-113.0	36.63
30.4	-113.0	1.04
30.6	-113.0	0.96
30.8	-113.0	0.08
31.0	-113.0	0.01
31.2	-113.0	0.01
31.4	-113.0	0.0
31.6	-113.0	1.76
31.8	-113.0	19.87
32.0	-113.0	21.32
32.2	-113.0	11.32
32.4	-113.0	0.0
32.6	-113.0	0.0
32.8	-113.0	0.0
33.0	-113.0	0.0
33.2	-113.0	0.0
33.4	-113.0	0.0
33.6	-113.0	0.0
33.8	-113.0	0.0
34.0	-113.0	0.0
34.2	-113.0	0.0
34.4	-113.0	0.0
34.6	-113.0	0.0
34.8	-113.0	0.0
35.0	-113.0	0.0
35.2	-113.0	0.0
35.4	-113.0	0.0
35.6	-113.0	0.0
35.8	-113.0	0.0
25.0	-112.8	0.0
25.2	-112.8	12.35
25.4	-112.8	0.0
25.6	-112.8	0.0
25.8	-112.8	0.0
26.0	-112.8	0.0
26.2	-112.8	0.0
26.4	-112.8	0.0
26.6	-112.8	0.0
26.8	-112.8	0.0
27.0	-112.8	0.0
27.2	-112.8	0.01
27.4	-112.8	0.01
27.6	-112.8	0.01
27.8	-112.8	0.01
28.0	-112.8	0.01
28.2	-112.8	25.52
28.4	-112.8	44.58
28.6	-112.8	45.97
28.8	-112.8	59.15
29.0	-112.8	60.2
29.2	-112.8	66.99
29.4	-112.8	72.64
29.6	-112.8	70.73
29.8	-112.8	34.61
30.0	-112.8	29.91
30.2	-112.8	16.31
30.4	-112.8	0.01
30.6	-112.8	0.01
30.8	-112.8	0.01
31.0	-112.8	0.0
31.2	-112.8	0.0
31.4	-112.8	0.0
31.6	-112.8	0.0
31.8	-112.8	0.0
32.0	-112.8	0.0
32.2	-112.8	0.0
32.4	-112.8	0.0
32.6	-112.8	0.0
32.8	-112.8	0.0
33.0	-112.8	0.0
33.2	-112.8	0.0
33.4	-112.8	0.0
33.6	-112.8	0.0
33.8	-112.8	0.0
34.0	-112.8	0.0
34.2	-112.8	0.0
34.4	-112.8	0.0
34.6	-112.8	0.0
34.8	-112.8	0.0
35.0	-112.8	0.0
35.2	-112.8	0.0
35.4	-112.8	0.0
35.6	-112.8	0.0
35.8	-112.8	0.0
25.0	-112.6	0.0
25.2	-112.6	13.57
25.4	-112.6	0.0
25.6	-112.6	0.0
25.8	-112.6	0.0
26.0	-112.6	0.0
26.2	-112.6	0.0
26.4	-112.6	0.0
26.6	-112.6	0.0
26.8	-112.6	0.0
27.0	-112.6	0.0
27.2	-112.6	2.65
27.4	-112.6	5.25
27.6	-112.6	5.29
27.8	-112.6	9.13
28.0	-112.6	9.19
28.2	-112.6	35.87
28.4	-112.6	54.79
28.6	-112.6	55.98
28.8	-112.6	56.14
29.0	-112.6	57.24
29.2	-112.6	63.09
29.4	-112.6	68.15
29.6	-112.6	65.88
29.8	-112.6	31.8
30.0	-112.6	26.87
30.2	-112.6	14.51
30.4	-112.6	0.01
30.6	-112.6	0.01
30.8	-112.6	0.0
31.0	-112.6	0.0
31.2	-112.6	0.0
31.4	-112.6	0.0
31.6	-112.6	0.0
31.8	-112.6	0.0
32.0	-112.6	0.0
32.2	-112.6	0.0
32.4	-112.6	0.0
32.6	-112.6	0.0
32.8	-112.6	0.0
33.0	-112.6	0.0
33.2	-112.6	0.0
33.4	-112.6	0.0
33.6	-112.6	0.0
33.8	-112.6	0.0
34.0	-112.6	0.0
34.2	-112.6	0.0
34.4	-112.6	0.0
34.6	-112.6	0.0
34.8	-112.6	0.0
35.0	-112.6	0.0
35.2	-112.6	0.0
35.4	-112.6	0.0
35.6	-112.6	0.06
35.8	-112.6	17.86
25.0	-112.4	18.04
25.2	-112.4	22.14
25.4	-112.4	0.0
25.6	-112.4	0.0
25.8	-112.4	0.01
26.0	-112.4	0.01
26.2	-112.4	0.01
26.4	-112.4	0.01
26.6	-112.4	0.01
26.8	-112.4	0.01
27.0	-112.4	0.01
27.2	-112.4	19.31
27.4	-112.4	34.91
27.6	-112.4	36.67
27.8	-112.4	51.64
28.0	-112.4	52.96
28.2	-112.4	76.75
28.4	-112.4	88.53
28.6	-112.4	86.67
28.8	-112.4	41.04
29.0	-112.4	31.31
29.2	-112.4	23.2
29.4	-112.4	14.13
29.6	-112.4	14.22
29.8	-112.4	4.13
